utc_time,direction,exec_price,mid_price,impact_%,lp_fee_usd,gas_cost_usd,all_in_price
2025-05-01 08:37:23,SELL,1816.116407,1816.944459,-0.0456,5.7513,0.1494,1816.092813
2025-05-01 08:37:35,SELL,1815.741129,1816.555876,-0.0449,6.6897,1.0273,1815.601710
2025-05-01 08:37:47,SELL,1815.569451,1816.399507,-0.0457,5.5893,0.4790,1815.491647
2025-05-01 08:38:11,SELL,1815.453406,1816.323668,-0.0479,2.7109,0.1470,1815.404193
2025-05-01 08:38:23,SELL,1815.310891,1816.114340,-0.0442,7.4829,9.2307,1814.191235
2025-05-01 08:38:47,SELL,1815.205806,1816.113426,-0.0500,0.0327,0.4702,1802.143343
2025-05-01 08:38:59,BUY,1817.022441,1816.114434,0.0500,9.4776,0.1737,1817.039091
2025-05-01 08:39:11,SELL,1815.161455,1816.024547,-0.0475,3.2133,0.7954,1814.936807
2025-05-01 08:39:59,SELL,1815.116390,1816.024258,-0.0500,0.0103,0.1712,1800.078957
2025-05-01 08:40:47,BUY,1816.932745,1816.024296,0.0500,0.3292,0.7835,1819.094674
2025-05-01 08:42:59,SELL,1815.116259,1816.024247,-0.0500,0.0017,0.2756,1671.756356
2025-05-01 08:44:23,SELL,1814.799646,1815.390808,-0.0326,22.6469,2.8596,1814.685071
2025-05-01 08:44:59,SELL,1814.415852,1815.256202,-0.0463,4.8111,7.4686,1813.007516
2025-05-01 08:45:35,SELL,1814.348413,1815.255880,-0.0500,0.0115,0.2823,1792.081642
2025-05-01 08:45:47,SELL,1814.348082,1815.255608,-0.0500,0.0098,0.7706,1742.649114
2025-05-01 08:46:23,BUY,1815.770367,1815.027756,0.0409,11.8184,0.2804,1815.791909
2025-05-01 08:46:23,SELL,1814.068905,1814.697222,-0.0346,19.9548,0.2804,1814.056160
2025-05-01 08:46:59,BUY,1815.936027,1815.028279,0.0500,0.0187,0.1023,1820.904968
2025-05-01 08:48:35,BUY,1816.427646,1816.010581,0.0230,35.1318,22.6197,1817.012402
2025-05-01 08:48:47,SELL,1815.102351,1816.010405,-0.0500,0.0063,0.1217,1797.527828
2025-05-01 08:50:11,BUY,1816.974477,1816.076670,0.0494,0.7640,0.1308,1817.130047
2025-05-01 08:50:11,BUY,1816.985393,1816.076847,0.0500,0.0063,0.1308,1835.775813
2025-05-01 08:50:11,BUY,1816.941329,1816.055310,0.0488,1.6061,0.1308,1817.015325
2025-05-01 08:50:23,SELL,1815.168727,1816.076707,-0.0500,0.0050,0.2896,1762.512630
2025-05-01 08:51:47,BUY,1817.064533,1816.235298,0.0457,5.6722,0.1094,1817.082049
2025-05-01 08:52:11,SELL,1816.522610,1817.379720,-0.0472,3.6777,0.1329,1816.489789
2025-05-01 08:52:11,BUY,1818.289218,1817.380417,0.0500,0.0248,0.1378,1823.334490
2025-05-01 08:52:11,BUY,1818.319731,1817.440725,0.0484,2.1500,0.1074,1818.365140
2025-05-01 08:52:11,BUY,1817.767543,1817.482932,0.0157,44.5801,36.0373,1818.502259
2025-05-01 08:52:23,BUY,1818.352009,1817.444932,0.0499,0.1500,0.4389,1821.012892
2025-05-01 08:52:23,BUY,1818.452247,1817.641114,0.0446,6.9937,1.0195,1818.584783
2025-05-01 08:53:11,BUY,1818.735115,1818.010400,0.0399,13.1636,3.8187,1818.998918
2025-05-01 08:53:47,SELL,1817.097456,1818.002521,-0.0498,0.2807,0.7494,1814.672040
2025-05-01 08:54:59,SELL,1817.091822,1817.999124,-0.0499,0.1210,0.2901,1814.913689
2025-05-01 08:55:59,BUY,1819.074914,1818.331644,0.0409,11.8519,0.1450,1819.086040
2025-05-01 08:56:35,SELL,1817.420717,1818.328119,-0.0499,0.1256,1.7650,1804.646613
2025-05-01 08:56:47,SELL,1817.418000,1818.328094,-0.0501,0.0009,0.1486,1668.783115
2025-05-01 08:56:47,BUY,1819.287938,1818.428496,0.0473,3.5784,0.1323,1819.321577
2025-05-01 08:57:59,SELL,1817.511094,1818.412115,-0.0495,0.5836,0.6293,1816.531079
2025-05-01 08:58:47,SELL,1817.502479,1818.411254,-0.0500,0.0306,0.7816,1794.322652
2025-05-01 08:59:23,SELL,1817.502040,1818.411236,-0.0500,0.0006,0.2436,1474.601611
2025-05-01 09:00:23,SELL,1817.487369,1818.381899,-0.0492,1.0451,0.2968,1817.229303
2025-05-01 09:00:59,SELL,1817.472555,1818.381592,-0.0500,0.0109,0.1413,1805.733596
2025-05-01 09:01:11,SELL,1817.129454,1817.695418,-0.0311,24.4457,0.1370,1817.124362
2025-05-01 09:01:23,SELL,1816.094682,1816.884869,-0.0435,8.4573,0.1332,1816.080385
2025-05-01 09:01:23,SELL,1816.499689,1817.121506,-0.0342,20.4533,0.1332,1816.493775
2025-05-01 09:03:23,BUY,1817.794498,1816.886331,0.0500,0.0523,0.3980,1824.717683
2025-05-01 09:03:35,SELL,1815.720791,1816.556689,-0.0460,5.1769,0.7897,1815.582294
2025-05-01 09:03:35,SELL,1815.885528,1816.701524,-0.0449,6.6053,0.7967,1815.776022
2025-05-01 09:03:47,SELL,1815.656488,1816.564225,-0.0500,0.0390,0.2074,1810.834264
2025-05-01 09:03:47,BUY,1817.469738,1816.565318,0.0498,0.3086,0.7970,1819.816983
2025-05-01 09:03:47,SELL,1815.655643,1816.563624,-0.0500,0.0215,0.3065,1802.712487
2025-05-01 09:04:11,SELL,1815.640111,1816.533147,-0.0492,1.0894,0.2114,1815.463973
2025-05-01 09:04:35,SELL,1815.501541,1816.286354,-0.0432,8.8217,11.2236,1814.346636
2025-05-01 09:04:47,SELL,1815.371200,1816.272329,-0.0496,0.5014,0.1642,1815.073960
2025-05-01 09:05:35,BUY,1817.181318,1816.273109,0.0500,0.0279,0.1301,1821.416175
2025-05-01 09:05:59,SELL,1815.357370,1816.257897,-0.0496,0.5438,0.7793,1814.056530
2025-05-01 09:05:59,SELL,1815.349628,1816.257617,-0.0500,0.0100,0.1513,1801.616110
2025-05-01 09:06:23,SELL,1816.203771,1817.050091,-0.0466,4.4482,0.7816,1816.044215
2025-05-01 09:06:23,BUY,1817.624843,1817.174614,0.0248,32.7900,0.2910,1817.632908
2025-05-01 09:06:35,BUY,1817.963884,1817.059712,0.0498,0.3440,2.2486,1823.905159
2025-05-01 09:06:59,SELL,1816.114128,1816.985567,-0.0480,2.6499,0.1615,1816.058770
2025-05-01 09:06:59,BUY,1817.895668,1816.987869,0.0500,0.0823,0.7700,1826.399209
2025-05-01 09:07:47,BUY,1817.897034,1816.988288,0.0500,0.0150,0.1141,1824.824600
2025-05-01 09:08:23,BUY,1817.901409,1816.996626,0.0498,0.2982,0.7727,1820.257025
2025-05-01 09:08:35,SELL,1816.087733,1816.995864,-0.0500,0.0272,0.4282,1801.814393
2025-05-01 09:08:35,SELL,1816.087200,1816.995737,-0.0500,0.0045,0.2848,1759.125675
2025-05-01 09:08:47,SELL,1816.076386,1816.974021,-0.0494,0.7761,0.2351,1815.801358
2025-05-01 09:08:47,SELL,1816.063774,1816.970506,-0.0499,0.1256,0.1479,1814.994699
2025-05-01 09:09:23,SELL,1816.060304,1816.967076,-0.0499,0.1226,0.1293,1815.102686
2025-05-01 09:09:35,SELL,1816.024049,1816.897956,-0.0481,2.4704,0.1367,1815.973802
2025-05-01 09:09:47,SELL,1815.798767,1816.516304,-0.0395,13.6412,2.1832,1815.653462
2025-05-01 09:10:23,SELL,1815.607472,1816.515156,-0.0500,0.0411,0.1418,1812.471067
2025-05-01 09:10:23,SELL,1815.605923,1816.513217,-0.0499,0.0693,0.1487,1813.657490
2025-05-01 09:10:35,SELL,1815.534463,1816.372153,-0.0461,5.0423,0.7747,1815.395002
2025-05-01 09:10:59,SELL,1815.413906,1816.271983,-0.0472,3.5807,0.1693,1815.370996
2025-05-01 09:11:47,SELL,1815.358503,1816.259524,-0.0496,0.5086,0.2534,1814.906292
2025-05-01 09:11:47,BUY,1817.180249,1816.273751,0.0499,0.1497,0.7692,1821.848508
2025-05-01 09:11:47,SELL,1815.300327,1816.157340,-0.0472,3.6528,0.1461,1815.264022
2025-05-01 09:11:47,SELL,1815.362638,1816.269564,-0.0499,0.0864,0.5769,1809.305383
2025-05-01 09:12:11,SELL,1815.248231,1816.155279,-0.0499,0.0737,0.1145,1813.837786
2025-05-01 09:12:47,SELL,1814.353206,1814.366549,-0.0007,63.9368,0.2676,1814.349409
2025-05-01 09:12:59,SELL,1813.459352,1814.366521,-0.0500,0.0010,0.4412,1413.398016
2025-05-01 09:13:11,BUY,1815.299654,1814.417487,0.0486,1.8225,0.2769,1815.437575
2025-05-01 09:13:23,BUY,1815.593019,1814.952997,0.0353,19.1484,3.8522,1815.775646
2025-05-01 09:13:35,BUY,1815.986310,1815.203645,0.0431,8.9615,1.3871,1816.126849
2025-05-01 09:13:47,BUY,1816.122792,1815.225814,0.0494,0.7926,0.7609,1816.994556
2025-05-01 09:14:23,BUY,1816.036452,1815.164522,0.0480,2.5805,0.4294,1816.187557
2025-05-01 09:14:23,SELL,1814.251499,1815.092347,-0.0463,4.7694,0.7561,1814.107689
2025-05-01 09:14:47,BUY,1816.079553,1815.178504,0.0496,0.4999,0.1316,1816.318682
2025-05-01 09:15:11,SELL,1814.245542,1815.127735,-0.0486,1.8142,0.1157,1814.187679
2025-05-01 09:15:23,BUY,1816.170486,1815.379194,0.0436,8.3525,0.1136,1816.182839
2025-05-01 09:15:23,BUY,1816.039250,1815.134727,0.0498,0.2500,0.1463,1816.570566
2025-05-01 09:15:23,BUY,1816.048184,1815.145593,0.0497,0.3885,0.2770,1816.695547
2025-05-01 09:15:35,BUY,1816.550118,1815.904530,0.0356,18.7917,0.1637,1816.558029
2025-05-01 09:15:47,SELL,1814.996336,1815.904093,-0.0500,0.0156,0.7671,1770.416611
2025-05-01 09:16:59,SELL,1814.995892,1815.903595,-0.0500,3.8524,0.7694,1814.814644
2025-05-01 09:17:23,BUY,1816.583434,1815.675765,0.0500,0.0452,0.1144,1818.884633
2025-05-01 09:17:23,SELL,1814.881151,1815.674502,-0.0437,8.1904,0.3105,1814.846748
2025-05-01 09:17:47,SELL,1814.751029,1815.641954,-0.0491,1.2088,0.2793,1814.541396
2025-05-01 09:18:23,BUY,1816.546592,1815.641813,0.0498,0.2500,0.2522,1817.462859
2025-05-01 09:18:23,SELL,1814.730567,1815.634824,-0.0498,0.2549,0.2548,1813.823475
2025-05-01 09:18:59,SELL,1814.725949,1815.625720,-0.0496,0.5754,0.7674,1813.515768
2025-05-01 09:19:59,BUY,1816.534305,1815.625798,0.0500,0.0028,0.1126,1853.349329
2025-05-01 09:20:11,BUY,1816.632610,1815.822794,0.0446,7.0466,0.4367,1816.688897
2025-05-01 09:20:35,BUY,1817.055975,1816.472158,0.0321,23.2250,0.1098,1817.060271
2025-05-01 09:20:35,BUY,1817.419133,1816.548690,0.0479,2.7370,0.1867,1817.481115
2025-05-01 09:20:47,BUY,1817.729312,1817.092244,0.0351,19.4371,0.1236,1817.735090
2025-05-01 09:20:47,BUY,1818.149615,1817.388992,0.0419,10.5861,0.1236,1818.160229
2025-05-01 09:21:11,BUY,1818.310158,1817.413011,0.0494,0.8563,0.3809,1818.714529
2025-05-01 09:21:23,BUY,1818.479096,1817.726715,0.0414,11.1831,2.8062,1818.707251
2025-05-01 09:21:35,BUY,1818.747808,1817.950159,0.0439,7.9648,1.2871,1818.894758
2025-05-01 09:21:47,BUY,1819.393962,1819.018601,0.0206,38.0762,28.5826,1820.076843
2025-05-01 09:22:11,BUY,1819.929971,1819.021412,0.0499,0.1000,0.2860,1822.532546
2025-05-01 09:22:11,SELL,1818.103979,1819.005561,-0.0496,0.5636,0.1223,1817.906729
2025-05-01 09:22:11,SELL,1818.095381,1819.004242,-0.0500,0.0469,0.1726,1814.749168
2025-05-01 09:22:23,SELL,1818.089823,1818.985716,-0.0493,0.9676,0.7870,1817.350491
2025-05-01 09:22:23,BUY,1819.921230,1819.018297,0.0496,0.5000,0.7870,1821.353450
2025-05-01 09:22:23,SELL,1818.106100,1819.012928,-0.0499,0.1909,0.2288,1817.016757
2025-05-01 09:22:35,SELL,1818.074424,1818.982117,-0.0499,0.1280,0.1388,1817.088603
2025-05-01 09:22:47,SELL,1818.072178,1818.981222,-0.0500,0.0318,0.1405,1814.058615
2025-05-01 09:22:47,SELL,1818.026072,1818.897372,-0.0479,2.7189,0.3571,1817.906694
2025-05-01 09:22:47,BUY,1819.891655,1818.982145,0.0500,0.0328,0.4708,1832.937802
2025-05-01 09:22:47,SELL,1818.068436,1818.973709,-0.0498,0.3000,0.1405,1817.642757
2025-05-01 09:23:11,SELL,1817.987621,1818.896767,-0.0500,0.0215,0.3031,1805.198179
2025-05-01 09:24:35,SELL,1817.861262,1818.644536,-0.0431,8.9842,0.1241,1817.848706
2025-05-01 09:24:59,BUY,1819.576738,1818.690638,0.0487,1.6884,0.1195,1819.641107
2025-05-01 09:24:59,SELL,1817.734476,1818.643088,-0.0500,0.0516,0.1190,1815.635879
2025-05-01 09:24:59,BUY,1819.552970,1818.643262,0.0500,0.0062,0.1190,1837.058927
2025-05-01 09:25:11,BUY,1819.600680,1818.690971,0.0500,0.0119,0.7796,1879.351672
2025-05-01 09:25:47,SELL,1817.687030,1818.594440,-0.0499,0.1347,0.7729,1812.473000
2025-05-01 09:25:47,SELL,1817.735274,1818.598222,-0.0475,3.3037,15.6593,1813.427349
2025-05-01 09:26:23,SELL,1817.632658,1818.489419,-0.0471,3.7410,0.1227,1817.602861
2025-05-01 09:26:47,SELL,1817.253949,1817.836702,-0.0321,23.2530,0.1151,1817.249451
2025-05-01 09:26:59,SELL,1816.924067,1817.832611,-0.0500,0.0273,0.4493,1801.947642
2025-05-01 09:26:59,SELL,1816.926114,1817.833376,-0.0499,0.1185,0.7765,1810.973149
2025-05-01 09:27:59,BUY,1819.110262,1818.568877,0.0298,26.2423,0.1178,1819.114345
2025-05-01 09:28:11,BUY,1819.479923,1818.571470,0.0500,0.0924,0.1498,1820.955021
2025-05-01 09:28:59,SELL,1817.661424,1818.569948,-0.0500,0.0542,0.7552,1805.006252
2025-05-01 09:30:35,SELL,1817.325947,1817.900243,-0.0316,23.8577,0.7569,1817.297121
2025-05-01 09:30:47,SELL,1816.988129,1817.900236,-0.0502,0.0002,0.4424,191.800404
2025-05-01 09:30:59,BUY,1818.826629,1817.934195,0.0491,1.2105,0.7761,1819.409695
2025-05-01 09:31:11,BUY,1819.161512,1818.569722,0.0325,22.6514,13.5051,1819.703818
2025-05-01 09:32:35,BUY,1819.486013,1818.582816,0.0497,0.4667,0.1607,1819.799264
2025-05-01 09:32:35,SELL,1817.673354,1818.582613,-0.0500,0.0073,0.1244,1802.101023
2025-05-01 09:32:47,BUY,1819.815440,1819.228765,0.0322,23.0109,9.2801,1820.182398
2025-05-01 09:32:59,BUY,1820.152897,1819.256876,0.0493,1.0000,0.7729,1820.856309
2025-05-01 09:33:11,SELL,1818.827267,1819.733299,-0.0498,0.2728,0.7661,1816.273622
2025-05-01 09:33:11,BUY,1820.409113,1819.740973,0.0367,17.2197,7.1198,1820.785452
2025-05-01 09:33:35,SELL,1818.823210,1819.732854,-0.0500,0.0158,0.1434,1810.563175
2025-05-01 09:34:11,SELL,1818.816596,1819.720064,-0.0496,0.4547,0.7681,1817.280349
2025-05-01 09:34:47,BUY,1818.802079,1818.216411,0.0322,23.0771,0.1125,1818.806513
2025-05-01 09:34:47,SELL,1817.458454,1817.017486,0.0243,96.2440,0.1124,1817.457392
2025-05-01 09:34:47,BUY,1818.202175,1817.569003,0.0348,19.6765,0.1125,1818.207372
2025-05-01 09:34:59,BUY,1819.978260,1819.921225,0.0031,60.6934,55.0708,1820.803948
2025-05-01 09:35:11,BUY,1820.831898,1819.921344,0.0500,0.0042,1.1009,2058.072180
2025-05-01 09:35:35,SELL,1819.010714,1819.920037,-0.0500,0.0464,0.4413,1810.367394
2025-05-01 09:36:11,SELL,1819.008679,1819.917249,-0.0499,0.0991,0.7716,1811.929402
2025-05-01 09:36:11,BUY,1821.138684,1820.231630,0.0498,0.2500,0.7718,1823.949701
2025-05-01 09:36:11,BUY,1820.981409,1820.224600,0.0416,10.9310,0.4441,1821.018402
2025-05-01 09:36:59,SELL,1819.321385,1820.231372,-0.0500,2.0203,0.7868,1818.967130
2025-05-01 09:38:11,SELL,1819.318596,1820.226049,-0.0499,0.1892,0.1822,1818.442448
2025-05-01 09:38:23,SELL,1819.020587,1819.635104,-0.0338,21.0074,0.4413,1819.001483
2025-05-01 09:38:23,SELL,1818.725067,1819.634721,-0.0500,0.0136,0.1138,1811.135601
2025-05-01 09:38:35,BUY,1820.953385,1820.451188,0.0276,29.0381,21.6485,1821.632166
2025-05-01 09:38:47,BUY,1821.459714,1820.646786,0.0447,6.9556,0.9594,1821.585332
2025-05-01 09:38:59,SELL,1821.940525,1822.851632,-0.0500,0.0227,0.1053,1817.721502
2025-05-01 09:38:59,BUY,1822.660697,1822.852271,-0.0105,78.4966,80.6704,1823.597265
2025-05-01 09:39:11,SELL,1821.921516,1822.814233,-0.0490,1.3312,0.0987,1821.854001
2025-05-01 09:39:11,SELL,1821.876582,1822.761720,-0.0486,1.8692,0.0987,1821.828503
2025-05-01 09:39:11,SELL,1821.838559,1822.738149,-0.0494,0.8390,0.0987,1821.731447
2025-05-01 09:39:11,SELL,1821.814002,1822.712580,-0.0493,0.9101,0.0987,1821.715267
2025-05-01 09:39:11,SELL,1821.788904,1822.687930,-0.0493,0.8774,0.0986,1821.686490
2025-05-01 09:39:11,SELL,1821.774000,1822.682760,-0.0499,0.1840,0.1987,1820.790353
2025-05-01 09:39:23,SELL,1821.759049,1822.669682,-0.0500,0.0500,0.1366,1819.271077
2025-05-01 09:39:23,SELL,1821.758002,1822.669019,-0.0500,0.0236,0.5961,1798.754156
2025-05-01 09:39:23,SELL,1821.771173,1822.682679,-0.0500,0.0029,0.1372,1778.707297
2025-05-01 09:39:23,SELL,1821.765543,1822.671087,-0.0497,0.4126,0.1110,1821.520555
2025-05-01 09:39:47,SELL,1821.754150,1822.661951,-0.0498,0.2516,0.3124,1820.623154
2025-05-01 09:39:59,SELL,1821.747446,1822.655605,-0.0498,0.2259,0.4710,1819.848433
2025-05-01 09:40:23,SELL,1821.508270,1822.412677,-0.0496,0.4839,0.1066,1821.307696
2025-05-01 09:40:23,SELL,1821.629685,1822.426284,-0.0437,8.1572,0.5382,1821.569590
2025-05-01 09:40:35,SELL,1821.250453,1821.910426,-0.0362,17.8647,0.1087,1821.244913
2025-05-01 09:40:47,SELL,1820.490649,1821.367954,-0.0482,2.3762,0.4417,1820.321442
2025-05-01 09:40:47,SELL,1820.911540,1821.734481,-0.0452,6.2588,0.7474,1820.802810
2025-05-01 09:40:47,SELL,1820.525929,1821.434746,-0.0499,0.1353,0.4417,1817.555022
2025-05-01 09:40:47,SELL,1820.675716,1821.438550,-0.0419,10.5277,0.4417,1820.637519
2025-05-01 09:41:11,BUY,1822.279198,1821.368107,0.0500,0.0054,1.0946,2005.447151
2025-05-01 09:41:35,SELL,1820.456356,1821.365980,-0.0499,0.0757,0.2020,1818.026748
2025-05-01 09:42:11,SELL,1820.249212,1820.953628,-0.0387,14.6710,2.0538,1820.121803
2025-05-01 09:42:47,SELL,1820.042897,1820.953226,-0.0500,0.0143,0.4407,1792.036039
2025-05-01 09:42:59,SELL,1820.042287,1820.952330,-0.0500,0.0319,0.3297,1810.623025
2025-05-01 09:43:23,SELL,1819.991061,1820.850694,-0.0472,3.6164,10.7642,1817.282440
2025-05-01 09:43:23,SELL,1819.932612,1820.835375,-0.0496,0.5451,2.4257,1815.883292
2025-05-01 09:43:23,SELL,1819.714094,1820.413417,-0.0384,14.9990,0.1147,1819.707139
2025-05-01 09:43:35,BUY,1821.346767,1820.458771,0.0488,1.6129,0.7821,1821.788373
2025-05-01 09:45:11,BUY,1821.039248,1820.151893,0.0488,1.6477,0.7707,1821.465135
2025-05-01 09:45:11,SELL,1819.389471,1820.140485,-0.0413,11.3135,1.8355,1819.241884
2025-05-01 09:45:11,SELL,1819.212962,1820.105563,-0.0490,1.2414,0.7707,1818.648257
2025-05-01 09:45:35,BUY,1821.175326,1820.377591,0.0438,8.0266,2.8858,1821.502706
2025-05-01 09:45:47,BUY,1821.309668,1820.420433,0.0488,1.5235,0.8584,1821.822727
2025-05-01 09:46:23,BUY,1821.333710,1820.425653,0.0499,0.1856,0.2695,1822.655820
2025-05-01 09:46:47,BUY,1821.355455,1820.463901,0.0490,1.3602,0.1498,1821.455727
2025-05-01 09:47:11,BUY,1821.377576,1820.469866,0.0499,0.2121,0.1311,1821.940279
2025-05-01 09:47:23,SELL,1819.559420,1820.469675,-0.0500,0.0068,0.1604,1798.131197
2025-05-01 09:47:35,BUY,1821.428045,1820.565177,0.0474,3.4028,0.1311,1821.463127
2025-05-01 09:47:35,SELL,1819.559345,1820.469486,-0.0500,1.2435,0.7815,1818.987543
2025-05-01 09:47:47,SELL,1819.653849,1820.563105,-0.0499,0.0736,0.7804,1810.010000
2025-05-01 09:47:47,BUY,1821.497469,1820.610335,0.0487,1.6795,0.1250,1821.565274
2025-05-01 09:47:59,BUY,1821.542901,1820.653924,0.0488,1.5500,0.7725,1821.996805
2025-05-01 09:47:59,BUY,1821.571704,1820.667909,0.0496,0.4973,0.1213,1821.793880
2025-05-01 09:48:23,BUY,1821.581477,1820.673463,0.0499,0.1975,0.4436,1823.627371
2025-05-01 09:49:23,SELL,1819.745741,1820.638675,-0.0490,1.2364,0.7732,1819.176713
2025-05-01 09:49:47,SELL,1819.728146,1820.638395,-0.0500,0.0050,0.2704,1770.430405
2025-05-01 09:49:47,SELL,1819.728286,1820.638535,-0.0500,0.0050,0.2704,1770.430538
2025-05-01 09:49:59,BUY,1821.554093,1820.648237,0.0498,0.3500,5.8262,1836.715216
2025-05-01 09:49:59,BUY,1821.711816,1820.953605,0.0416,10.8651,0.1154,1821.721493
2025-05-01 09:50:11,BUY,1821.864820,1820.954041,0.0500,0.0155,0.7685,1867.029109
2025-05-01 09:50:35,BUY,1822.436165,1822.096032,0.0187,40.6471,120.1748,1825.130217
2025-05-01 09:50:59,SELL,1821.149000,1822.024801,-0.0481,2.5062,0.1260,1821.103222
2025-05-01 09:50:59,SELL,1821.184844,1822.095751,-0.0500,0.0100,0.2736,1796.271665
2025-05-01 09:50:59,SELL,1821.184528,1822.095400,-0.0500,0.0125,0.2736,1801.238035
2025-05-01 09:50:59,SELL,1821.184282,1822.095260,-0.0500,0.0050,0.2736,1771.258101
2025-05-01 09:51:35,SELL,1821.096449,1821.990106,-0.0490,1.2341,3.0578,1818.840347
2025-05-01 09:51:35,SELL,1820.977134,1821.786055,-0.0444,7.2585,0.1062,1820.963815
2025-05-01 09:52:11,BUY,1822.920702,1822.232456,0.0378,15.8867,7.5070,1823.351398
2025-05-01 09:52:23,BUY,1823.354888,1822.653957,0.0385,15.0000,0.1069,1823.361387
2025-05-01 09:52:23,SELL,1821.742453,1822.653602,-0.0500,0.0126,0.1102,1813.794495
2025-05-01 09:52:47,BUY,1823.572408,1822.667642,0.0496,0.5000,0.2809,1824.084654
2025-05-01 09:53:11,SELL,1821.756050,1822.667130,-0.0500,0.0182,0.3524,1804.134172
2025-05-01 09:53:11,SELL,1821.720324,1822.631424,-0.0500,0.0178,0.2136,1810.762549
2025-05-01 09:53:11,SELL,1821.738202,1822.631923,-0.0490,1.2532,0.2262,1821.573761
2025-05-01 09:53:23,BUY,1823.679417,1822.903742,0.0426,9.6978,2.7489,1823.937888
2025-05-01 09:53:35,SELL,1821.985252,1822.889659,-0.0496,0.5012,0.7781,1820.571091
2025-05-01 09:53:47,BUY,1823.937524,1823.161461,0.0426,9.6787,2.7025,1824.192168
2025-05-01 09:54:11,SELL,1822.257826,1823.166959,-0.0499,0.1745,0.2704,1820.845799
2025-05-01 09:54:11,BUY,1824.078703,1823.171862,0.0497,0.3704,0.7627,1825.956867
2025-05-01 09:54:47,SELL,1822.153657,1822.963426,-0.0444,7.2440,0.1114,1822.139648
2025-05-01 09:55:47,SELL,1820.882627,1821.790710,-0.0498,0.2003,0.7691,1817.386500
2025-05-01 09:55:47,SELL,1821.468706,1821.796341,-0.0180,41.5205,0.1133,1821.466221
2025-05-01 09:55:59,SELL,1820.836459,1821.703955,-0.0476,3.0862,0.1139,1820.802869
2025-05-01 09:56:11,SELL,1820.786708,1821.691160,-0.0496,0.4552,0.7642,1819.258348
2025-05-01 09:56:11,SELL,1820.780134,1821.690800,-0.0500,0.0128,0.1339,1811.249474
2025-05-01 09:56:23,SELL,1820.633415,1821.397587,-0.0420,10.4311,0.2718,1820.609695
2025-05-01 09:56:35,BUY,1822.336785,1821.453645,0.0485,1.9954,0.2742,1822.461979
2025-05-01 09:56:47,SELL,1820.542272,1821.452366,-0.0500,0.0455,0.2730,1815.082444
2025-05-01 09:57:11,BUY,1822.379162,1821.483579,0.0492,1.1110,0.2033,1822.545894
2025-05-01 09:57:11,BUY,1822.402045,1821.483582,0.0504,0.0001,0.1102,2910.799936
2025-05-01 09:58:11,SELL,1820.065001,1820.966565,-0.0495,0.6350,0.5920,1819.216577
2025-05-01 09:58:11,SELL,1820.323363,1820.984413,-0.0363,17.7595,4.5649,1820.089417
2025-05-01 09:58:35,SELL,1819.797152,1820.448347,-0.0358,18.4254,6.5443,1819.473976
2025-05-01 09:58:35,BUY,1821.362491,1820.455266,0.0498,0.2460,0.7646,1824.192339
2025-05-01 09:58:47,SELL,1819.360859,1820.086741,-0.0399,13.0994,3.4838,1819.118925
2025-05-01 09:58:59,SELL,1818.823036,1819.716395,-0.0491,1.1738,0.4569,1818.469037
2025-05-01 09:58:59,SELL,1819.623785,1820.254424,-0.0346,19.8792,0.1159,1819.618481
2025-05-01 09:58:59,SELL,1818.839840,1819.749412,-0.0500,0.0227,0.7710,1788.001498
2025-05-01 09:58:59,BUY,1821.486940,1821.065550,0.0231,34.8182,0.1159,1821.489972
2025-05-01 09:58:59,SELL,1820.029150,1820.813699,-0.0431,8.9611,0.1159,1820.017379
2025-05-01 09:58:59,SELL,1819.092219,1819.750051,-0.0361,17.9295,8.3083,1818.670746
2025-05-01 09:59:11,SELL,1818.736243,1819.575740,-0.0461,5.0005,0.1155,1818.715232
2025-05-01 09:59:23,SELL,1818.627516,1819.498830,-0.0479,2.7344,0.1431,1818.579928
2025-05-01 09:59:35,SELL,1818.512135,1819.343727,-0.0457,5.5550,2.1840,1818.154659
2025-05-01 09:59:35,BUY,1820.409606,1819.499969,0.0500,0.0405,0.2772,1826.637341
2025-05-01 09:59:47,SELL,1818.273363,1819.022197,-0.0412,11.4324,1.7786,1818.131921
2025-05-01 09:59:59,SELL,1817.986343,1818.769460,-0.0431,8.9990,1.7139,1817.813223
2025-05-01 09:59:59,BUY,1819.694895,1818.800635,0.0492,1.1110,0.2082,1819.865371
2025-05-01 10:01:23,SELL,1817.890182,1818.799237,-0.0500,0.0248,0.2268,1809.576755
2025-05-01 10:01:23,SELL,1817.890884,1818.799933,-0.0500,0.0250,0.2626,1808.341513
2025-05-01 10:02:35,BUY,1819.719620,1818.820283,0.0494,0.7500,0.2091,1819.973246
2025-05-01 10:02:47,BUY,1819.734221,1818.828425,0.0498,0.2902,0.7690,1822.145756
2025-05-01 10:02:59,SELL,1817.887128,1818.764629,-0.0482,2.2724,0.2125,1817.802117
2025-05-01 10:03:11,BUY,1819.923276,1819.262233,0.0363,17.7148,6.4009,1820.252071
2025-05-01 10:04:11,SELL,1818.356724,1819.264708,-0.0499,0.1178,0.2535,1816.400006
2025-05-01 10:04:11,BUY,1820.175217,1819.268021,0.0499,0.2059,0.7706,1823.581382
2025-05-01 10:04:23,SELL,1818.354877,1819.264357,-0.0500,0.0125,0.2105,1803.029875
